group,variable,value
Senegal,1994,43.895
Senegal,1995,24.383
Senegal,1996,21.118
Senegal,1997,24.158
Senegal,1998,18.493
Senegal,1999,40.440
Senegal,2000,51.250
Senegal,2001,33.464
Senegal,2002,44.513
Senegal,2003,55.323
Senegal,2004,53.089
Senegal,2005,52.288
Senegal,2006,58.562
Senegal,2007,62.501
Senegal,2008,97.382
Senegal,2009,107.056
Senegal,2010,641.556
Senegal,2011,120.317
Senegal,2012,130.053
Senegal,2013,106.728
Serbia,1998,15.775
Serbia,1999,730.135
Serbia,2000,421.371
Serbia,2001,380.597
Serbia,2002,836.176
Serbia,2003,250.534
Serbia,2004,242.726
Serbia,2005,166.964
Serbia,2006,185.757
Serbia,2007,118.295
Serbia,2008,266.710
Serbia,2009,46.194
Serbia,2010,53.242
Serbia,2011,43.284
Serbia,2012,36.111
Serbia,2013,34.550
Seychelles,1973,0.206
Seychelles,1974,0.111
Seychelles,1979,0.259
Seychelles,1980,0.522
Seychelles,1981,1.537
Seychelles,1982,4.685
Seychelles,1983,4.487
Seychelles,1984,4.647
Seychelles,1985,3.774
Seychelles,1986,3.808
Seychelles,1987,4.157
Seychelles,1988,5.077
Seychelles,1989,5.137
Seychelles,1990,4.696
Seychelles,1991,5.004
Seychelles,1992,4.888
Seychelles,1993,1.884
Seychelles,2002,0.042
Seychelles,2003,0.045
Seychelles,2005,0.211
Seychelles,2006,0.035
Seychelles,2007,0.046
Seychelles,2008,0.042
Seychelles,2009,0.031
Seychelles,2010,0.034
Seychelles,2011,0.040
Seychelles,2012,0.034
Seychelles,2013,0.263
Sierra Leone,1973,3.702
Sierra Leone,1974,4.455
Sierra Leone,1975,0.024
Sierra Leone,1977,3.904
Sierra Leone,1978,3.704
Sierra Leone,1979,5.854
Sierra Leone,1980,71.606
Sierra Leone,1981,16.972
Sierra Leone,1982,52.490
Sierra Leone,1983,11.847
Sierra Leone,1984,13.523
Sierra Leone,1985,7.511
Sierra Leone,1986,16.264
Sierra Leone,1987,31.506
Sierra Leone,1988,17.853
Sierra Leone,1989,8.202
Sierra Leone,1990,18.841
Sierra Leone,1991,3.730
Sierra Leone,1992,41.328
Sierra Leone,1993,0.725
Sierra Leone,1994,0.664
Sierra Leone,1995,0.627
Sierra Leone,1998,0.080
Sierra Leone,1999,20.566
Sierra Leone,2000,38.001
Sierra Leone,2001,51.034
Sierra Leone,2002,85.436
Sierra Leone,2003,76.991
Sierra Leone,2004,41.669
Sierra Leone,2005,30.497
Sierra Leone,2006,23.714
Sierra Leone,2007,21.742
Sierra Leone,2008,12.136
Sierra Leone,2009,17.834
Sierra Leone,2010,38.013
Sierra Leone,2011,20.147
Sierra Leone,2012,19.388
Sierra Leone,2013,13.809
Solomon Islands,1981,1.090
Solomon Islands,1986,0.450
Solomon Islands,1999,1.487
Solomon Islands,2000,1.266
Solomon Islands,2001,0.062
Solomon Islands,2002,0.060
Solomon Islands,2003,0.078
Solomon Islands,2004,0.032
Solomon Islands,2005,0.033
Solomon Islands,2006,0.030
Solomon Islands,2007,0.319
Solomon Islands,2008,0.029
Solomon Islands,2009,0.065
Solomon Islands,2010,0.230
Solomon Islands,2011,0.425
Solomon Islands,2012,1.221
Solomon Islands,2013,1.627
Somalia,1974,0.037
Somalia,1975,0.037
Somalia,1976,0.032
Somalia,1977,0.030
Somalia,1978,19.669
Somalia,1979,35.929
Somalia,1980,127.293
Somalia,1981,102.798
Somalia,1982,111.228
Somalia,1983,244.991
Somalia,1984,132.123
Somalia,1985,147.566
Somalia,1986,116.922
Somalia,1987,87.918
Somalia,1988,25.997
Somalia,1989,33.020
Somalia,1990,3.015
Somalia,1993,11.593
Somalia,1994,22.624
Somalia,1995,6.978
Somalia,1996,5.116
Somalia,1997,6.261
Somalia,1998,5.939
Somalia,1999,16.442
Somalia,2000,27.088
Somalia,2001,30.062
Somalia,2002,41.662
Somalia,2003,37.767
Somalia,2004,35.274
Somalia,2005,47.090
Somalia,2006,114.279
Somalia,2007,90.864
Somalia,2008,318.189
Somalia,2009,182.474
Somalia,2010,65.226
Somalia,2011,226.886
Somalia,2012,235.477
Somalia,2013,166.712
South Africa,1992,111.903
South Africa,1993,393.806
South Africa,1994,228.560
South Africa,1995,187.885
South Africa,1996,193.021
South Africa,1997,104.501
South Africa,1998,93.252
South Africa,1999,311.159
South Africa,2000,102.200
South Africa,2001,390.576
South Africa,2002,83.444
South Africa,2003,95.587
South Africa,2004,142.189
South Africa,2005,184.702
South Africa,2006,272.577
South Africa,2007,418.481
South Africa,2008,585.183
South Africa,2009,569.255
South Africa,2010,561.499
South Africa,2011,647.001
South Africa,2012,475.745
South Africa,2013,526.257
Sri Lanka,1973,25.594
Sri Lanka,1974,13.161
Sri Lanka,1975,109.770
Sri Lanka,1976,224.778
Sri Lanka,1977,81.375
Sri Lanka,1978,169.309
Sri Lanka,1979,89.991
Sri Lanka,1980,137.652
Sri Lanka,1981,153.821
Sri Lanka,1982,240.603
Sri Lanka,1983,215.383
Sri Lanka,1984,189.024
Sri Lanka,1985,119.905
Sri Lanka,1986,90.592
Sri Lanka,1987,87.508
Sri Lanka,1988,96.998
Sri Lanka,1989,121.026
Sri Lanka,1990,66.620
Sri Lanka,1991,49.932
Sri Lanka,1992,60.385
Sri Lanka,1993,37.264
Sri Lanka,1994,44.310
Sri Lanka,1995,65.613
Sri Lanka,1996,15.969
Sri Lanka,1997,18.876
Sri Lanka,1998,20.824
Sri Lanka,1999,19.781
Sri Lanka,2000,11.435
Sri Lanka,2001,26.408
Sri Lanka,2002,26.424
Sri Lanka,2003,29.392
Sri Lanka,2004,38.346
Sri Lanka,2005,188.481
Sri Lanka,2006,46.203
Sri Lanka,2007,50.074
Sri Lanka,2008,74.355
Sri Lanka,2009,77.224
Sri Lanka,2010,108.637
Sri Lanka,2011,60.375
Sri Lanka,2012,28.141
Sri Lanka,2013,43.145
St. Lucia,1973,0.056
St. Lucia,1980,0.024
St. Lucia,1981,2.772
St. Lucia,1982,1.033
St. Lucia,1983,15.744
St. Lucia,1986,6.431
St. Lucia,1999,0.082
St. Lucia,2000,0.367
St. Lucia,2001,0.191
St. Lucia,2002,0.288
St. Lucia,2007,0.024
St. Lucia,2008,0.019
St. Lucia,2012,0.014
St. Lucia,2013,0.026
St.Vincent & Grenadines,1973,0.060
St.Vincent & Grenadines,1980,1.662
St.Vincent & Grenadines,1981,0.326
St.Vincent & Grenadines,1983,1.574
St.Vincent & Grenadines,1984,14.225
St.Vincent & Grenadines,1987,3.501
St.Vincent & Grenadines,1990,0.283
St.Vincent & Grenadines,1999,0.012
St.Vincent & Grenadines,2000,0.179
St.Vincent & Grenadines,2001,0.131
St.Vincent & Grenadines,2002,0.157
St.Vincent & Grenadines,2005,0.032
St.Vincent & Grenadines,2006,0.058
St.Vincent & Grenadines,2009,0.082
St.Vincent & Grenadines,2010,0.308
St.Vincent & Grenadines,2011,0.040
Sudan,1973,61.881
Sudan,1974,18.558
Sudan,1977,43.060
Sudan,1979,101.544
Sudan,1980,309.280
Sudan,1981,237.452
Sudan,1982,325.107
Sudan,1983,744.043
Sudan,1984,404.907
Sudan,1985,489.991
Sudan,1986,187.082
Sudan,1987,154.217
Sudan,1988,101.492
Sudan,1989,96.116
Sudan,1990,35.954
Sudan,1991,110.311
Sudan,1993,1.087
Sudan,1998,0.027
Sudan,1999,118.173
Sudan,2000,58.858
Sudan,2001,66.883
Sudan,2002,156.550
Sudan,2003,228.073
Sudan,2004,559.196
Sudan,2005,997.530
Sudan,2006,867.267
Sudan,2007,825.219
Sudan,2008,1018.102
Sudan,2009,1182.998
Sudan,2010,869.998
Sudan,2011,68.346
Sudan,2012,133.778
Sudan,2013,169.527
Suriname,1973,0.427
Suriname,1982,1.023
Suriname,1992,14.812
Suriname,1993,13.042
Suriname,1994,7.806
Suriname,1995,15.293
Suriname,1999,0.815
Suriname,2000,1.348
Suriname,2001,1.045
Suriname,2002,1.087
Suriname,2003,1.387
Suriname,2004,1.528
Suriname,2005,1.261
Suriname,2006,1.587
Suriname,2007,1.459
Suriname,2008,1.499
Suriname,2009,2.306
Suriname,2010,1.892
Suriname,2011,1.798
Suriname,2012,1.291
Suriname,2013,0.568
Swaziland,1973,0.488
Swaziland,1974,3.697
Swaziland,1978,15.152
Swaziland,1979,11.916
Swaziland,1980,12.993
Swaziland,1981,25.482
Swaziland,1982,17.751
Swaziland,1983,12.176
Swaziland,1984,10.792
Swaziland,1985,14.934
Swaziland,1986,15.411
Swaziland,1987,49.084
Swaziland,1988,60.876
Swaziland,1989,40.259
Swaziland,1990,10.662
Swaziland,1991,17.985
Swaziland,1992,13.880
Swaziland,1994,8.879
Swaziland,1995,14.552
Swaziland,1999,4.300
Swaziland,2000,0.470
Swaziland,2001,0.071
Swaziland,2002,0.114
Swaziland,2003,1.679
Swaziland,2004,2.437
Swaziland,2005,2.074
Swaziland,2006,4.411
Swaziland,2007,8.845
Swaziland,2008,15.428
Swaziland,2009,24.221
Swaziland,2010,49.251
Swaziland,2011,54.588
Swaziland,2012,33.732
Swaziland,2013,42.572
Syria,1974,79.018
Syria,1975,263.449
Syria,1976,357.083
Syria,1977,267.098
Syria,1978,261.792
Syria,1979,224.719
Syria,1980,11.641
Syria,1981,4.171
Syria,1982,1.871
Syria,1983,0.972
Syria,1985,3.684
Syria,1986,0.082
Syria,2001,0.019
Syria,2002,0.061
Syria,2004,0.030
Syria,2005,0.419
Syria,2006,3.038
Syria,2007,9.460
Syria,2008,40.103
Syria,2009,17.221
Syria,2010,29.709
Syria,2011,19.585
Syria,2012,164.145
Syria,2013,696.431
Taiwan,1980,261.638
Taiwan,1981,181.320
Taiwan,1982,616.131
Taiwan,1983,53.461
Taiwan,1984,22.047
Taiwan,1985,28.392
Taiwan,1986,19.271
Taiwan,1987,14.965
Taiwan,1988,29.185
Taiwan,1989,75.027
Taiwan,1999,592.995
Taiwan,2000,774.503
Taiwan,2001,0.384
Taiwan,2002,160.643
Taiwan,2003,0.323
Taiwan,2004,0.747
Tajikistan,1992,16.026
Tajikistan,1993,20.288
Tajikistan,1994,32.742
Tajikistan,1995,11.680
Tajikistan,1996,4.595
Tajikistan,1997,5.919
Tajikistan,1998,8.048
Tajikistan,1999,47.850
Tajikistan,2000,40.279
Tajikistan,2001,53.368
Tajikistan,2002,161.209
Tajikistan,2003,61.706
Tajikistan,2004,55.500
Tajikistan,2005,69.122
Tajikistan,2006,48.458
Tajikistan,2007,33.037
Tajikistan,2008,72.427
Tajikistan,2009,48.311
Tajikistan,2010,70.630
Tajikistan,2011,41.080
Tajikistan,2012,29.805
Tajikistan,2013,41.786
Tanzania,1973,16.771
Tanzania,1974,9.723
Tanzania,1975,66.328
Tanzania,1976,26.512
Tanzania,1977,22.821
Tanzania,1978,17.341
Tanzania,1979,3.678
Tanzania,1980,56.111
Tanzania,1981,80.640
Tanzania,1982,36.100
Tanzania,1983,13.461
Tanzania,1984,93.696
Tanzania,1985,0.423
Tanzania,1986,4.215
Tanzania,1987,35.252
Tanzania,1988,22.980
Tanzania,1989,9.360
Tanzania,1990,9.703
Tanzania,1991,56.065
Tanzania,1992,60.025
Tanzania,1993,40.643
Tanzania,1994,49.228
Tanzania,1995,46.799
Tanzania,1996,28.314
Tanzania,1997,13.268
Tanzania,1998,28.886
Tanzania,1999,85.554
Tanzania,2000,42.903
Tanzania,2001,48.289
Tanzania,2002,98.283
Tanzania,2003,91.333
Tanzania,2004,115.143
Tanzania,2005,144.504
Tanzania,2006,193.357
Tanzania,2007,261.912
Tanzania,2008,1094.701
Tanzania,2009,395.661
Tanzania,2010,502.813
Tanzania,2011,530.848
Tanzania,2012,419.037
Tanzania,2013,568.233
Thailand,1973,28.227
Thailand,1974,0.510
Thailand,1975,8.873
Thailand,1976,13.192
Thailand,1977,23.242
Thailand,1978,16.106
Thailand,1979,21.060
Thailand,1980,116.833
Thailand,1981,305.289
Thailand,1982,136.081
Thailand,1983,59.227
Thailand,1984,175.557
Thailand,1985,103.682
Thailand,1986,115.459
Thailand,1987,257.558
Thailand,1988,50.681
Thailand,1989,96.118
Thailand,1990,72.464
Thailand,1991,309.560
Thailand,1992,322.686
Thailand,1993,1030.907
Thailand,1994,450.588
Thailand,1995,37.538
Thailand,1996,247.758
Thailand,1997,79.407
Thailand,1998,246.213
Thailand,1999,9.817
Thailand,2000,664.788
Thailand,2001,286.043
Thailand,2002,577.008
Thailand,2003,34.487
Thailand,2004,22.648
Thailand,2005,44.855
Thailand,2006,48.869
Thailand,2007,61.340
Thailand,2008,56.581
Thailand,2009,69.803
Thailand,2010,80.791
Thailand,2011,63.390
Thailand,2012,70.509
Thailand,2013,79.890
Timor-Leste,2000,1.902
Timor-Leste,2001,33.042
Timor-Leste,2002,31.438
Timor-Leste,2003,28.095
Timor-Leste,2004,21.961
Timor-Leste,2005,31.651
Timor-Leste,2006,27.763
Timor-Leste,2007,30.083
Timor-Leste,2008,35.532
Timor-Leste,2009,33.101
Timor-Leste,2010,43.280
Timor-Leste,2011,37.609
Timor-Leste,2012,21.148
Timor-Leste,2013,39.856
Togo,1973,3.178
Togo,1974,4.621
Togo,1979,5.828
Togo,1980,6.386
Togo,1981,19.661
Togo,1982,9.255
Togo,1983,9.210
Togo,1984,14.339
Togo,1985,5.854
Togo,1986,22.821
Togo,1987,8.830
Togo,1988,10.971
Togo,1989,11.822
Togo,1990,11.223
Togo,1991,18.916
Togo,1992,14.053
Togo,1993,1.816
Togo,1994,0.004
Togo,1999,7.669
Togo,2000,2.150
Togo,2001,5.170
Togo,2002,5.346
Togo,2003,6.371
Togo,2004,4.161
Togo,2005,3.007
Togo,2006,2.537
Togo,2007,8.289
Togo,2008,156.076
Togo,2009,4.728
Togo,2010,4.737
Togo,2011,4.188
Togo,2012,3.167
Togo,2013,4.246
Tonga,1981,1.784
Tonga,1982,0.078
Tonga,1999,1.190
Tonga,2000,1.423
Tonga,2001,1.442
Tonga,2002,1.313
Tonga,2003,1.296
Tonga,2004,1.280
Tonga,2005,0.990
Tonga,2006,1.185
Tonga,2007,0.962
Tonga,2008,1.058
Tonga,2009,1.594
Tonga,2010,1.410
Tonga,2011,1.165
Tonga,2012,1.013
Tonga,2013,1.621
Trinidad & Tobago,1980,22.942
Trinidad & Tobago,1981,53.786
Trinidad & Tobago,1982,73.136
Trinidad & Tobago,1983,35.268
Trinidad & Tobago,1984,73.971
Trinidad & Tobago,1985,103.554
Trinidad & Tobago,1986,38.554
Trinidad & Tobago,1987,21.004
Trinidad & Tobago,1989,136.322
Trinidad & Tobago,1990,156.221
Trinidad & Tobago,1991,28.810
Trinidad & Tobago,1993,167.224
Trinidad & Tobago,1995,31.755
Trinidad & Tobago,1996,1134.709
Trinidad & Tobago,1998,78.215
Trinidad & Tobago,2000,124.263
Trinidad & Tobago,2001,1.653
Trinidad & Tobago,2002,0.756
Trinidad & Tobago,2003,0.236
Trinidad & Tobago,2004,2.900
Trinidad & Tobago,2005,0.308
Trinidad & Tobago,2006,0.126
Trinidad & Tobago,2007,0.293
Trinidad & Tobago,2008,0.912
Trinidad & Tobago,2009,1.201
Trinidad & Tobago,2010,0.381
Tunisia,1973,55.184
Tunisia,1974,25.508
Tunisia,1976,7.411
Tunisia,1977,39.517
Tunisia,1978,51.797
Tunisia,1979,48.596
Tunisia,1980,107.609
Tunisia,1981,179.027
Tunisia,1982,356.086
Tunisia,1983,226.463
Tunisia,1984,220.528
Tunisia,1985,159.572
Tunisia,1986,68.667
Tunisia,1987,79.135
Tunisia,1988,110.380
Tunisia,1989,69.469
Tunisia,1990,91.355
Tunisia,1991,20.308
Tunisia,1992,116.103
Tunisia,1993,192.731
Tunisia,1994,75.360
Tunisia,1995,33.952
Tunisia,1996,55.602
Tunisia,1999,211.683
Tunisia,2000,39.399
Tunisia,2001,0.021
Tunisia,2002,0.170
Tunisia,2003,0.040
Tunisia,2004,0.531
Tunisia,2005,0.171
Tunisia,2006,0.276
Tunisia,2007,0.539
Tunisia,2008,0.745
Tunisia,2009,1.990
Tunisia,2010,0.810
Tunisia,2011,16.053
Tunisia,2012,124.028
Tunisia,2013,75.697
Turkey,1973,81.261
Turkey,1974,14.488
Turkey,1975,0.669
Turkey,1976,0.671
Turkey,1977,0.841
Turkey,1978,0.814
Turkey,1979,156.176
Turkey,1980,779.292
Turkey,1981,537.994
Turkey,1982,523.587
Turkey,1983,737.397
Turkey,1984,724.805
Turkey,1985,294.480
Turkey,1986,795.538
Turkey,1987,455.632
Turkey,1988,469.215
Turkey,1989,204.106
Turkey,1990,213.928
Turkey,1991,425.823
Turkey,1992,246.878
Turkey,1993,384.237
Turkey,1994,146.245
Turkey,1995,1058.029
Turkey,1996,297.557
Turkey,1997,448.593
Turkey,1998,476.488
Turkey,1999,1175.615
Turkey,2000,1868.722
Turkey,2001,91.356
Turkey,2002,529.552
Turkey,2003,1214.112
Turkey,2004,12.109
Turkey,2005,21.678
Turkey,2006,6.277
Turkey,2007,12.447
Turkey,2008,11.757
Turkey,2009,43.546
Turkey,2010,18.218
Turkey,2011,17.427
Turkey,2012,19.643
Turkey,2013,74.797
Turkmenistan,1993,14.492
Turkmenistan,1994,37.755
Turkmenistan,1995,149.668
Turkmenistan,1996,153.134
Turkmenistan,1997,170.626
Turkmenistan,1998,140.838
Turkmenistan,1999,23.011
Turkmenistan,2000,15.524
Turkmenistan,2001,10.734
Turkmenistan,2002,16.347
Turkmenistan,2003,8.269
Turkmenistan,2004,7.927
Turkmenistan,2005,12.242
Turkmenistan,2006,8.242
Turkmenistan,2007,12.212
Turkmenistan,2008,23.396
Turkmenistan,2009,9.978
Turkmenistan,2010,16.664
Turkmenistan,2011,9.941
Turkmenistan,2012,10.523
Turkmenistan,2013,7.003
Uganda,1973,0.081
Uganda,1980,11.110
Uganda,1981,14.499
Uganda,1982,15.157
Uganda,1983,14.858
Uganda,1984,17.070
Uganda,1985,14.617
Uganda,1986,24.125
Uganda,1987,21.967
Uganda,1988,47.856
Uganda,1989,33.332
Uganda,1990,87.970
Uganda,1991,72.585
Uganda,1992,61.860
Uganda,1993,55.286
Uganda,1994,48.062
Uganda,1995,61.533
Uganda,1996,45.550
Uganda,1997,50.997
Uganda,1998,53.679
Uganda,1999,93.506
Uganda,2000,80.789
Uganda,2001,88.648
Uganda,2002,137.208
Uganda,2003,210.838
Uganda,2004,253.692
Uganda,2005,288.774
Uganda,2006,302.764
Uganda,2007,408.224
Uganda,2008,469.009
Uganda,2009,482.995
Uganda,2010,453.468
Uganda,2011,422.446
Uganda,2012,347.979
Uganda,2013,524.712
Ukraine,1993,8.021
Ukraine,1994,223.230
Ukraine,1995,242.051
Ukraine,1996,385.115
Ukraine,1997,285.308
Ukraine,1998,442.909
Ukraine,1999,443.805
Ukraine,2000,325.386
Ukraine,2001,276.037
Ukraine,2002,311.208
Ukraine,2003,117.367
Ukraine,2004,173.809
Ukraine,2005,161.857
Ukraine,2006,157.405
Ukraine,2007,156.403
Ukraine,2008,77.794
Ukraine,2009,145.844
Ukraine,2010,190.787
Ukraine,2011,88.342
Ukraine,2012,142.123
Ukraine,2013,112.300
Uruguay,1973,1.948
Uruguay,1975,40.024
Uruguay,1981,32.233
Uruguay,1983,5.904
Uruguay,1984,11.854
Uruguay,1985,2.485
Uruguay,1986,29.458
Uruguay,1987,23.896
Uruguay,1988,75.960
Uruguay,1990,101.254
Uruguay,1991,8.340
Uruguay,1992,49.546
Uruguay,1993,22.355
Uruguay,1994,3.066
Uruguay,1999,0.663
Uruguay,2000,0.586
Uruguay,2001,0.878
Uruguay,2002,0.762
Uruguay,2003,0.482
Uruguay,2004,0.873
Uruguay,2005,1.513
Uruguay,2006,0.265
Uruguay,2007,0.847
Uruguay,2008,0.813
Uruguay,2009,1.219
Uruguay,2010,0.459
Uruguay,2011,0.663
Uruguay,2012,0.308
Uruguay,2013,0.246
Uzbekistan,1993,95.083
Uzbekistan,1994,58.562
Uzbekistan,1995,282.015
Uzbekistan,1996,122.779
Uzbekistan,1997,416.721
Uzbekistan,1998,547.513
Uzbekistan,1999,386.726
Uzbekistan,2000,88.969
Uzbekistan,2001,238.385
Uzbekistan,2002,203.483
Uzbekistan,2003,78.686
Uzbekistan,2004,51.347
Uzbekistan,2005,41.657
Uzbekistan,2006,49.966
Uzbekistan,2007,18.005
Uzbekistan,2008,13.973
Uzbekistan,2009,12.441
Uzbekistan,2010,27.692
Uzbekistan,2011,13.075
Uzbekistan,2012,11.158
Uzbekistan,2013,11.210
Vanuatu,1999,1.284
Vanuatu,2000,1.598
Vanuatu,2001,1.409
Vanuatu,2002,1.490
Vanuatu,2003,1.751
Vanuatu,2004,2.135
Vanuatu,2005,1.960
Vanuatu,2006,74.140
Vanuatu,2007,2.630
Vanuatu,2008,6.904
Vanuatu,2009,3.290
Vanuatu,2010,3.064
Vanuatu,2011,3.029
Vanuatu,2012,2.584
Vanuatu,2013,3.126
Venezuela,1980,282.328
Venezuela,1981,129.182
Venezuela,1982,53.190
Venezuela,1983,26.764
Venezuela,1984,336.656
Venezuela,1987,31.244
Venezuela,1988,72.468
Venezuela,1989,334.324
Venezuela,1990,436.614
Venezuela,1991,321.169
Venezuela,1992,721.973
Venezuela,1993,1510.614
Venezuela,1994,227.594
Venezuela,1995,135.972
Venezuela,1996,396.812
Venezuela,1997,1687.420
Venezuela,1998,656.563
Venezuela,1999,632.989
Venezuela,2000,374.833
Venezuela,2001,864.489
Venezuela,2002,270.147
Venezuela,2003,19.090
Venezuela,2004,16.705
Venezuela,2005,9.605
Venezuela,2006,11.731
Venezuela,2007,9.894
Venezuela,2008,18.028
Venezuela,2009,6.646
Venezuela,2010,10.686
Venezuela,2011,6.465
Venezuela,2012,7.781
Venezuela,2013,6.748
Viet Nam,1975,130.036
Viet Nam,1976,1.885
Viet Nam,1977,1.201
Viet Nam,1978,1.150
Viet Nam,1979,1.088
Viet Nam,1980,1.021
Viet Nam,1981,0.933
Viet Nam,1982,0.900
Viet Nam,1983,0.886
Viet Nam,1984,0.872
Viet Nam,1985,1.289
Viet Nam,1986,1.297
Viet Nam,1987,1.278
Viet Nam,1988,1.303
Viet Nam,1989,1.288
Viet Nam,1990,1.272
Viet Nam,1991,1.243
Viet Nam,1992,2.200
Viet Nam,1993,1.275
Viet Nam,1994,34.159
Viet Nam,1997,175.719
Viet Nam,1999,15.401
Viet Nam,2000,20.967
Viet Nam,2001,30.775
Viet Nam,2002,42.005
Viet Nam,2003,48.812
Viet Nam,2004,46.324
Viet Nam,2005,45.705
Viet Nam,2006,53.690
Viet Nam,2007,75.933
Viet Nam,2008,89.322
Viet Nam,2009,113.506
Viet Nam,2010,109.773
Viet Nam,2011,98.636
Viet Nam,2012,105.671
Viet Nam,2013,111.253
Yemen,1973,4.428
Yemen,1974,11.090
Yemen,1975,4.560
Yemen,1980,70.548
Yemen,1981,43.580
Yemen,1982,252.200
Yemen,1983,55.264
Yemen,1984,57.644
Yemen,1985,127.117
Yemen,1986,60.427
Yemen,1987,155.658
Yemen,1988,63.445
Yemen,1989,55.768
Yemen,1990,66.102
Yemen,1991,112.510
Yemen,1992,6.636
Yemen,1993,20.288
Yemen,1994,4.258
Yemen,1995,9.724
Yemen,1997,6.837
Yemen,1998,2.148
Yemen,1999,59.052
Yemen,2000,104.541
Yemen,2001,55.455
Yemen,2002,59.083
Yemen,2003,35.976
Yemen,2004,67.687
Yemen,2005,17.059
Yemen,2006,39.725
Yemen,2007,25.640
Yemen,2008,31.929
Yemen,2009,175.181
Yemen,2010,125.736
Yemen,2011,78.526
Yemen,2012,232.461
Yemen,2013,221.211
Yugoslavia,1980,168.268
Yugoslavia,1981,65.117
Yugoslavia,1982,35.107
Yugoslavia,1983,30.936
Yugoslavia,1984,113.862
Yugoslavia,1985,135.316
Yugoslavia,1986,238.659
Yugoslavia,1987,146.281
Yugoslavia,1988,0.314
Yugoslavia,1989,416.459
Yugoslavia,1990,28.382
Yugoslavia,1991,0.707
Zambia,1973,20.323
Zambia,1974,0.259
Zambia,1976,86.244
Zambia,1978,108.028
Zambia,1979,113.564
Zambia,1980,254.752
Zambia,1981,169.890
Zambia,1982,60.532
Zambia,1983,54.951
Zambia,1984,78.218
Zambia,1985,92.582
Zambia,1986,52.592
Zambia,1987,63.070
Zambia,1988,45.368
Zambia,1989,40.000
Zambia,1990,7.630
Zambia,1991,33.360
Zambia,1992,65.477
Zambia,1993,26.446
Zambia,1994,26.753
Zambia,1995,27.514
Zambia,1996,13.151
Zambia,1997,38.349
Zambia,1998,24.937
Zambia,1999,92.967
Zambia,2000,60.535
Zambia,2001,51.661
Zambia,2002,90.013
Zambia,2003,88.293
Zambia,2004,121.664
Zambia,2005,211.428
Zambia,2006,414.073
Zambia,2007,220.585
Zambia,2008,276.565
Zambia,2009,297.132
Zambia,2010,329.596
Zambia,2011,335.417
Zambia,2012,193.013
Zambia,2013,624.928
Zimbabwe,1980,52.228
Zimbabwe,1981,125.026
Zimbabwe,1982,174.416
Zimbabwe,1983,125.889
Zimbabwe,1984,91.477
Zimbabwe,1985,66.422
Zimbabwe,1986,116.749
Zimbabwe,1987,0.070
Zimbabwe,1988,12.590
Zimbabwe,1989,228.376
Zimbabwe,1990,7.850
Zimbabwe,1991,15.974
Zimbabwe,1992,131.434
Zimbabwe,1993,26.330
Zimbabwe,1994,28.026
Zimbabwe,1995,24.546
Zimbabwe,1996,19.592
Zimbabwe,1997,44.129
Zimbabwe,1998,24.107
Zimbabwe,1999,41.395
Zimbabwe,2000,72.324
Zimbabwe,2001,29.342
Zimbabwe,2002,72.792
Zimbabwe,2003,44.491
Zimbabwe,2004,28.093
Zimbabwe,2005,54.464
Zimbabwe,2006,29.591
Zimbabwe,2007,156.548
Zimbabwe,2008,244.665
Zimbabwe,2009,296.568
Zimbabwe,2010,218.732
Zimbabwe,2011,186.040
Zimbabwe,2012,169.307
Zimbabwe,2013,151.330
