group,variable,donated,received,value
Sweden,1993,1654.7855,,1654.7855
Sweden,1994,1885.5325,,1885.5325
Sweden,1995,1640.6708,,1640.6708
Sweden,1996,1362.5072,,1362.5072
Sweden,1997,1649.3700,,1649.3700
Sweden,1998,1694.5570,,1694.5570
Sweden,1999,1655.1854,,1655.1854
Sweden,2000,1775.8015,,1775.8015
Sweden,2001,1859.5937,,1859.5937
Sweden,2002,1965.2878,,1965.2878
Sweden,2003,2938.0089,,2938.0089
Sweden,2004,2722.3712,,2722.3712
Sweden,2005,3483.1273,,3483.1273
Sweden,2006,3839.7138,,3839.7138
Sweden,2007,2600.5847,,2600.5847
Sweden,2008,2852.0687,,2852.0687
Sweden,2009,3944.9713,,3944.9713
Sweden,2010,3386.0187,,3386.0187
Sweden,2011,3186.2367,,3186.2367
Sweden,2012,3288.8505,,3288.8505
Sweden,2013,4062.1560,,4062.1560
Switzerland,1973,145.0845,,145.0845
Switzerland,1974,340.7427,,340.7427
Switzerland,1975,351.7968,,351.7968
Switzerland,1976,425.2830,,425.2830
Switzerland,1977,584.8006,,584.8006
Switzerland,1978,520.4848,,520.4848
Switzerland,1979,524.2775,,524.2775
Switzerland,1980,274.0901,,274.0901
Switzerland,1981,839.8372,,839.8372
Switzerland,1982,541.2713,,541.2713
Switzerland,1983,833.2063,,833.2063
Switzerland,1984,487.2606,,487.2606
Switzerland,1985,1026.8549,,1026.8549
Switzerland,1986,673.6845,,673.6845
Switzerland,1987,827.7037,,827.7037
Switzerland,1988,821.2019,,821.2019
Switzerland,1989,936.1407,,936.1407
Switzerland,1990,1070.1843,,1070.1843
Switzerland,1991,1365.8046,,1365.8046
Switzerland,1992,1068.0321,,1068.0321
Switzerland,1993,779.2073,,779.2073
Switzerland,1994,1661.0692,,1661.0692
Switzerland,1995,1160.8710,,1160.8710
Switzerland,1996,898.6905,,898.6905
Switzerland,1997,979.2485,,979.2485
Switzerland,1998,947.5824,,947.5824
Switzerland,1999,1805.3240,,1805.3240
Switzerland,2000,1614.6566,0.1848,1614.4717
Switzerland,2001,1602.2331,,1602.2331
Switzerland,2002,1603.7426,0.0250,1603.7176
Switzerland,2003,1564.0632,0.0195,1564.0437
Switzerland,2004,1965.4807,,1965.4807
Switzerland,2005,2134.7277,0.0975,2134.6302
Switzerland,2006,1856.6835,,1856.6835
Switzerland,2007,2124.2763,,2124.2763
Switzerland,2008,2095.4384,,2095.4384
Switzerland,2009,2126.0139,,2126.0139
Switzerland,2010,2248.7644,,2248.7644
Switzerland,2011,2722.4956,,2722.4956
Switzerland,2012,2684.6317,,2684.6317
Switzerland,2013,3573.8521,,3573.8521
Tanzania,1963,,34.2034,-34.2034
Tanzania,1964,,101.7238,-101.7238
Tanzania,1965,,0.7127,-0.7127
Tanzania,1966,,35.0868,-35.0868
Tanzania,1967,,37.8133,-37.8133
Tanzania,1968,,29.3617,-29.3617
Tanzania,1969,,186.6208,-186.6208
Tanzania,1970,,253.3556,-253.3556
Tanzania,1971,,78.0823,-78.0823
Tanzania,1972,,59.4916,-59.4916
Tanzania,1973,,712.2461,-712.2461
Tanzania,1974,,1378.2859,-1378.2859
Tanzania,1975,,1027.5443,-1027.5443
Tanzania,1976,,852.3770,-852.3770
Tanzania,1977,,1542.3484,-1542.3484
Tanzania,1978,,1873.6922,-1873.6922
Tanzania,1979,,1964.6242,-1964.6242
Tanzania,1980,,1779.4914,-1779.4914
Tanzania,1981,,1541.0775,-1541.0775
Tanzania,1982,,1641.4742,-1641.4742
Tanzania,1983,,1131.6591,-1131.6591
Tanzania,1984,,1281.1092,-1281.1092
Tanzania,1985,,919.7476,-919.7476
Tanzania,1986,,1790.1082,-1790.1082
Tanzania,1987,,2452.9968,-2452.9968
Tanzania,1988,,1589.2820,-1589.2820
Tanzania,1989,,2169.7285,-2169.7285
Tanzania,1990,,2227.5602,-2227.5602
Tanzania,1991,,2394.5264,-2394.5264
Tanzania,1992,,1662.4526,-1662.4526
Tanzania,1993,,2094.9700,-2094.9700
Tanzania,1994,,1060.6212,-1060.6212
Tanzania,1995,,839.9098,-839.9098
Tanzania,1996,,1052.2972,-1052.2972
Tanzania,1997,,1677.1298,-1677.1298
Tanzania,1998,,1529.6055,-1529.6055
Tanzania,1999,,1462.4082,-1462.4082
Tanzania,2000,,2738.7863,-2738.7863
Tanzania,2001,,2724.4617,-2724.4617
Tanzania,2002,,2041.7570,-2041.7570
Tanzania,2003,,2195.0795,-2195.0795
Tanzania,2004,,2728.3151,-2728.3151
Tanzania,2005,,2378.0829,-2378.0829
Tanzania,2006,,3085.3794,-3085.3794
Tanzania,2007,,3336.9100,-3336.9100
Tanzania,2008,,3201.5791,-3201.5791
Tanzania,2009,,5229.8816,-5229.8816
Tanzania,2010,,2980.9959,-2980.9959
Tanzania,2011,,2368.5475,-2368.5475
Tanzania,2012,,2593.1345,-2593.1345
Tanzania,2013,,3524.1410,-3524.1410
Tanzania,9999,,3.2000,-3.2000
Thailand,1950,,206.0009,-206.0009
Thailand,1955,,97.3233,-97.3233
Thailand,1956,,27.5749,-27.5749
Thailand,1957,,535.2780,-535.2780
Thailand,1961,,175.9624,-175.9624
Thailand,1962,,69.1706,-69.1706
Thailand,1963,,309.3178,-309.3178
Thailand,1964,,178.0167,-178.0167
Thailand,1965,,42.7622,-42.7622
Thailand,1966,,294.7289,-294.7289
Thailand,1967,,221.1720,-221.1720
Thailand,1968,,232.1621,-232.1621
Thailand,1969,,225.0606,-225.0606
Thailand,1970,,505.6771,-505.6771
Thailand,1971,,274.5080,-274.5080
Thailand,1972,,567.6267,-567.6267
Thailand,1973,,906.7231,-906.7231
Thailand,1974,,1468.4470,-1468.4470
Thailand,1975,,1011.0422,-1011.0422
Thailand,1976,,978.5201,-978.5201
Thailand,1977,,1386.0982,-1386.0982
Thailand,1978,,2632.9080,-2632.9080
Thailand,1979,,3044.5329,-3044.5329
Thailand,1980,,2360.8489,-2360.8489
Thailand,1981,,2486.4920,-2486.4920
Thailand,1982,,3735.2185,-3735.2185
Thailand,1983,,2828.0608,-2828.0608
Thailand,1984,,2250.7805,-2250.7805
Thailand,1985,,3089.1501,-3089.1501
Thailand,1986,,1751.8821,-1751.8821
Thailand,1987,,1341.8457,-1341.8457
Thailand,1988,,1848.5673,-1848.5673
Thailand,1989,,1231.6364,-1231.6364
Thailand,1990,,2463.6165,-2463.6165
Thailand,1991,,2551.0304,-2551.0304
Thailand,1992,,2092.9612,-2092.9612
Thailand,1993,,5195.5912,-5195.5912
Thailand,1994,,2600.9099,-2600.9099
Thailand,1995,,2108.3962,-2108.3962
Thailand,1996,,3802.6631,-3802.6631
Thailand,1997,,11426.6407,-11426.6407
Thailand,1998,,5561.7056,-5561.7056
Thailand,1999,,5847.7815,-5847.7815
Thailand,2000,,1993.7523,-1993.7523
Thailand,2001,,922.8062,-922.8062
Thailand,2002,,1287.8601,-1287.8601
Thailand,2003,,713.1998,-713.1998
Thailand,2004,,754.2333,-754.2333
Thailand,2005,,786.6056,-786.6056
Thailand,2006,,515.5357,-515.5357
Thailand,2007,14.4910,286.5411,-272.0501
Thailand,2008,4.3406,960.1470,-955.8064
Thailand,2009,7.8852,1212.5450,-1204.6598
Thailand,2010,5.1395,2281.4084,-2276.2689
Thailand,2011,,408.6101,-408.6101
Thailand,2012,,363.5850,-363.5850
Thailand,2013,,383.1989,-383.1989
Turkey,1950,,206.0009,-206.0009
Turkey,1952,,204.3789,-204.3789
Turkey,1953,,72.9925,-72.9925
Turkey,1954,,30.8190,-30.8190
Turkey,1962,,38.4281,-38.4281
Turkey,1963,,161.3509,-161.3509
Turkey,1964,,210.7136,-210.7136
Turkey,1965,,71.2703,-71.2703
Turkey,1966,,175.4338,-175.4338
Turkey,1968,,170.7074,-170.7074
Turkey,1969,,409.0782,-409.0782
Turkey,1970,,258.5261,-258.5261
Turkey,1971,,451.4132,-451.4132
Turkey,1972,,1164.1805,-1164.1805
Turkey,1973,,1215.8056,-1215.8056
Turkey,1974,,1276.3696,-1276.3696
Turkey,1975,,935.2811,-935.2811
Turkey,1976,,1362.6970,-1362.6970
Turkey,1977,,724.8750,-724.8750
Turkey,1978,,1616.2457,-1616.2457
Turkey,1979,,2929.2396,-2929.2396
Turkey,1980,,4040.0813,-4040.0813
Turkey,1981,,4302.4365,-4302.4365
Turkey,1982,,2725.6059,-2725.6059
Turkey,1983,,3177.2877,-3177.2877
Turkey,1984,,4958.2658,-4958.2658
Turkey,1985,,3216.6976,-3216.6976
Turkey,1986,,4094.2368,-4094.2368
Turkey,1987,,3437.9599,-3437.9599
Turkey,1988,,2930.9247,-2930.9247
Turkey,1989,,3008.9938,-3008.9938
Turkey,1990,,1301.1605,-1301.1605
Turkey,1991,,3876.6160,-3876.6160
Turkey,1992,,1909.3708,-1909.3708
Turkey,1993,,1793.4021,-1793.4021
Turkey,1994,,1527.5727,-1527.5727
Turkey,1995,,1948.4617,-1948.4617
Turkey,1996,,1968.2425,-1968.2425
Turkey,1997,,1285.2067,-1285.2067
Turkey,1998,,3064.9137,-3064.9137
Turkey,1999,,21613.5086,-21613.5086
Turkey,2000,,36974.6770,-36974.6770
Turkey,2001,,5592.6974,-5592.6974
Turkey,2002,,31346.7233,-31346.7233
Turkey,2003,,2932.5974,-2932.5974
Turkey,2004,,2659.7527,-2659.7527
Turkey,2005,,11746.4760,-11746.4760
Turkey,2006,,5660.2488,-5660.2488
Turkey,2007,,5590.6697,-5590.6697
Turkey,2008,,4030.6588,-4030.6588
Turkey,2009,,3389.1117,-3389.1117
Turkey,2010,,5062.9612,-5062.9612
Turkey,2011,,4313.2044,-4313.2044
Turkey,2012,,5119.5069,-5119.5069
Turkey,2013,,8345.4127,-8345.4127
United Arab Emirates,1972,65.3703,,65.3703
United Arab Emirates,1973,72.0421,0.0651,71.9770
United Arab Emirates,1974,870.1136,,870.1136
United Arab Emirates,1975,369.5329,,369.5329
United Arab Emirates,1976,1037.8383,,1037.8383
United Arab Emirates,1977,1124.0487,3.5993,1120.4494
United Arab Emirates,1978,816.6409,45.9921,770.6487
United Arab Emirates,1979,310.2330,,310.2330
United Arab Emirates,1980,771.6978,0.1747,771.5230
United Arab Emirates,1981,196.9781,1.8133,195.1648
United Arab Emirates,1982,408.6386,0.9366,407.7020
United Arab Emirates,1983,141.7709,0.5985,141.1723
United Arab Emirates,1984,356.0199,14.1264,341.8936
United Arab Emirates,1985,103.2266,149.7457,-46.5191
United Arab Emirates,1986,143.7288,,143.7288
United Arab Emirates,1987,239.2439,131.7603,107.4836
United Arab Emirates,1988,333.3659,,333.3659
United Arab Emirates,1989,,0.3559,-0.3559
United Arab Emirates,1993,153.7036,17.7374,135.9662
United Arab Emirates,1994,,10.1779,-10.1779
United Arab Emirates,1995,,1.5800,-1.5800
United Arab Emirates,1996,,1.0798,-1.0798
United Arab Emirates,1997,,1.1538,-1.1538
United Arab Emirates,1998,8.1287,7.1013,1.0274
United Arab Emirates,1999,422.3416,1.6238,420.7178
United Arab Emirates,2000,195.2110,0.6289,194.5821
United Arab Emirates,2001,636.1411,2.3679,633.7733
United Arab Emirates,2002,774.1781,1.7903,772.3878
United Arab Emirates,2003,173.6299,7.8427,165.7872
United Arab Emirates,2004,62.4646,7.0916,55.3730
United Arab Emirates,2005,,12.1478,-12.1478
United Arab Emirates,2007,519.7054,3.6221,516.0833
United Arab Emirates,2008,322.1523,0.4976,321.6547
United Arab Emirates,2009,1443.9866,,1443.9866
United Arab Emirates,2010,1258.6051,,1258.6051
United Arab Emirates,2011,755.8920,,755.8920
United Arab Emirates,2012,2332.1548,,2332.1548
United Arab Emirates,2013,7447.7928,,7447.7928
United Kingdom,1973,2466.3013,,2466.3013
United Kingdom,1974,3064.2061,,3064.2061
United Kingdom,1975,672.8582,,672.8582
United Kingdom,1976,1653.3748,,1653.3748
United Kingdom,1977,1934.3769,,1934.3769
United Kingdom,1978,6442.8483,,6442.8483
United Kingdom,1979,1910.6754,,1910.6754
United Kingdom,1980,2038.5045,399.2026,1639.3019
United Kingdom,1981,952.9021,558.1414,394.7607
United Kingdom,1982,1732.8534,,1732.8534
United Kingdom,1983,1590.8882,,1590.8882
United Kingdom,1984,1819.3261,,1819.3261
United Kingdom,1985,1054.0079,,1054.0079
United Kingdom,1986,1537.0810,,1537.0810
United Kingdom,1987,3325.4293,,3325.4293
United Kingdom,1988,2138.3487,,2138.3487
United Kingdom,1989,1947.8819,,1947.8819
United Kingdom,1990,1605.6137,,1605.6137
United Kingdom,1991,1697.9810,,1697.9810
United Kingdom,1992,3783.7871,27.4026,3756.3845
United Kingdom,1993,1503.2465,1.0913,1502.1552
United Kingdom,1994,1642.2387,,1642.2387
United Kingdom,1995,2442.2286,,2442.2286
United Kingdom,1996,3154.0749,0.5706,3153.5044
United Kingdom,1997,2890.7587,0.4677,2890.2910
United Kingdom,1998,5523.6288,0.9048,5522.7240
United Kingdom,1999,4215.9790,0.2262,4215.7528
United Kingdom,2000,7270.7044,0.3120,7270.3924
United Kingdom,2001,4181.9873,,4181.9873
United Kingdom,2002,4952.7383,,4952.7383
United Kingdom,2003,5580.8344,0.6428,5580.1916
United Kingdom,2004,5476.8937,0.3260,5476.5677
United Kingdom,2005,10159.1817,,10159.1817
United Kingdom,2006,10293.8646,,10293.8646
United Kingdom,2007,5044.3942,,5044.3942
United Kingdom,2008,7342.1478,,7342.1478
United Kingdom,2009,12088.0662,,12088.0662
United Kingdom,2010,5437.9848,,5437.9848
United Kingdom,2011,3941.8014,,3941.8014
United Kingdom,2012,5731.2316,,5731.2316
United Kingdom,2013,6534.8858,,6534.8858
United States,1973,6188.9591,,6188.9591
United States,1974,5136.5777,,5136.5777
United States,1975,6075.5686,,6075.5686
United States,1976,8713.0841,,8713.0841
United States,1977,5856.2480,,5856.2480
United States,1978,5958.2568,,5958.2568
United States,1979,5572.1496,,5572.1496
United States,1980,21152.8270,,21152.8270
United States,1981,22139.0762,,22139.0762
United States,1982,18731.4787,0.2641,18731.2146
United States,1983,16217.2116,2.6571,16214.5546
United States,1984,17185.7916,,17185.7916
United States,1985,18650.8589,2.6971,18648.1618
United States,1986,16412.6777,,16412.6777
United States,1987,15157.1650,,15157.1650
United States,1988,13609.6390,0.5856,13609.0534
United States,1989,12921.1968,0.6261,12920.5707
United States,1990,15339.8158,0.1633,15339.6525
United States,1991,27890.4099,,27890.4099
United States,1992,23978.8871,0.8082,23978.0789
United States,1993,20029.6901,0.9683,20028.7217
United States,1994,26317.1309,,26317.1309
United States,1995,24069.1394,0.8211,24068.3183
United States,1996,26372.0769,6.6986,26365.3783
United States,1997,22247.1984,2.7787,22244.4196
United States,1998,19596.3246,79.8717,19516.4530
United States,1999,33370.6640,70.8089,33299.8551
United States,2000,28539.1119,134.3949,28404.7169
United States,2001,22230.2171,79.3622,22150.8549
United States,2002,25909.2140,110.2646,25798.9494
United States,2003,27093.1892,73.7309,27019.4582
United States,2004,30443.8219,27.3872,30416.4347
United States,2005,31983.0146,6.0715,31976.9432
United States,2006,27245.5967,0.3263,27245.2704
United States,2007,26698.3890,147.5733,26550.8157
United States,2008,33329.5309,22.5102,33307.0207
United States,2009,31526.9257,127.6652,31399.2605
United States,2010,34093.0795,15.9796,34077.0999
United States,2011,29593.7062,170.8373,29422.8689
United States,2012,25297.2181,,25297.2181
United States,2013,29177.4375,,29177.4375
Viet Nam,1973,,201.8636,-201.8636
Viet Nam,1974,,868.8351,-868.8351
Viet Nam,1975,,713.7393,-713.7393
Viet Nam,1976,,527.4347,-527.4347
Viet Nam,1977,,618.1493,-618.1493
Viet Nam,1978,,751.7044,-751.7044
Viet Nam,1979,,542.2681,-542.2681
Viet Nam,1980,,407.1116,-407.1116
Viet Nam,1981,,202.3247,-202.3247
Viet Nam,1982,,180.5189,-180.5189
Viet Nam,1983,,158.7497,-158.7497
Viet Nam,1984,,194.3946,-194.3946
Viet Nam,1985,,108.1113,-108.1113
Viet Nam,1986,,148.7934,-148.7934
Viet Nam,1987,,116.4103,-116.4103
Viet Nam,1988,,55.3942,-55.3942
Viet Nam,1989,,101.6211,-101.6211
Viet Nam,1990,,207.5598,-207.5598
Viet Nam,1991,,323.5451,-323.5451
Viet Nam,1992,,705.2221,-705.2221
Viet Nam,1993,,1315.9292,-1315.9292
Viet Nam,1994,,2438.9643,-2438.9643
Viet Nam,1995,,2027.8737,-2027.8737
Viet Nam,1996,,3342.9942,-3342.9942
Viet Nam,1997,,3107.3488,-3107.3488
Viet Nam,1998,,2945.0398,-2945.0398
Viet Nam,1999,,2726.1388,-2726.1388
Viet Nam,2000,,2580.6008,-2580.6008
Viet Nam,2001,,4061.9675,-4061.9675
Viet Nam,2002,,2978.5903,-2978.5903
Viet Nam,2003,,3049.2688,-3049.2688
Viet Nam,2004,,3895.9299,-3895.9299
Viet Nam,2005,,3988.0342,-3988.0342
Viet Nam,2006,,4665.7393,-4665.7393
Viet Nam,2007,,5574.8761,-5574.8761
Viet Nam,2008,,5174.0464,-5174.0464
Viet Nam,2009,,8545.7442,-8545.7442
Viet Nam,2010,,5815.9157,-5815.9157
Viet Nam,2011,,8992.2105,-8992.2105
Viet Nam,2012,,5212.3900,-5212.3900
Viet Nam,2013,,7937.7856,-7937.7856
